Customer ID,City,Country,Location Code,Gender,Marital Status,Education,Employment Status,Income (USD),Effective To Date,Customer Lifetime Value (USD),Coverage,Monthly Premium Auto (USD),Number of Policies,Policy Type,Policy,Months Since Policy Inception,Months Since Last Claim,Sales Channel,Response,Renew Offer Type,Number of Open Complaints,Total Claim Amount (USD),Vehicle Class,Vehicle Size
LV94312,Jaww,Bahrain,Suburban,M,Married,College,Employed,"33,580.00",14-Feb-11,"4,931.50",Basic,62.00,3,Corporate Auto,Corporate L3,77,17,Agent,No,Offer1,0,315.33,Four-Door Car,Medsize
PT45842,Saar,Bahrain,Suburban,M,Single,College,Unemployed,0.00,11-Feb-11,"4,642.02",Basic,64.00,5,Personal Auto,Personal L3,15,10,Web,No,Offer1,0,770.25,Two-Door Car,Small
CV49750,Saar,Bahrain,Suburban,M,Married,Bachelor,Unemployed,0.00,3-Jan-11,"21,423.64",Basic,65.00,2,Personal Auto,Personal L3,31,9,Agent,Yes,Offer2,0,312.00,Two-Door Car,Medsize
RB63074,Jaww,Bahrain,Suburban,M,Single,High School or Below,Unemployed,0.00,3-Jan-11,"4,858.07",Basic,67.00,3,Personal Auto,Personal L1,79,0,Branch,No,Offer2,0,482.40,Four-Door Car,Medsize
XX73066,Saar,Bahrain,Rural,M,Married,Master,Employed,"43,318.00",2-Feb-11,"5,261.10",Basic,66.00,5,Personal Auto,Personal L2,28,35,Branch,No,Offer2,0,48.94,Four-Door Car,Medsize
VN22337,Riffa,Bahrain,Urban,F,Married,College,Employed,"83,869.00",7-Feb-11,"3,274.04",Extended,81.00,1,Personal Auto,Personal L1,23,10,Agent,No,Offer1,0,348.19,Four-Door Car,Medsize
BA19651,Riffa,Bahrain,Urban,M,Divorced,High School or Below,Employed,"43,875.00",1-Jan-11,"6,134.39",Extended,78.00,5,Corporate Auto,Corporate L3,33,18,Agent,No,Offer3,0,289.47,Four-Door Car,Medsize
UX18122,Manama,Bahrain,Suburban,F,Married,Bachelor,Employed,"59,016.00",17-Jan-11,"3,690.70",Extended,92.00,1,Corporate Auto,Corporate L1,65,3,Web,No,Offer2,0,441.60,Four-Door Car,Medsize
HY46017,Riffa,Bahrain,Rural,F,Married,College,Employed,"70,793.00",26-Feb-11,"2,776.77",Basic,69.00,1,Personal Auto,Personal L3,1,32,Web,No,Offer2,0,62.63,Four-Door Car,Large
ZI95657,Riffa,Bahrain,Suburban,M,Divorced,Doctor,Employed,"24,164.00",18-Jan-11,"10,972.07",Extended,137.00,5,Personal Auto,Personal L3,40,2,Agent,Yes,Offer2,0,657.60,Sports Car,Medsize
MK93363,Manama,Bahrain,Suburban,F,Married,Master,Employed,"29,133.00",17-Feb-11,"4,177.67",Basic,104.00,1,Personal Auto,Personal L1,76,27,Branch,No,Offer2,0,499.20,Sports Car,Medsize
UM26324,Manama,Bahrain,Urban,M,Married,High School or Below,Employed,"81,082.00",6-Jan-11,"5,838.90",Basic,73.00,4,Corporate Auto,Corporate L3,85,5,Agent,Yes,Offer2,0,281.30,Four-Door Car,Large
ZN18884,Riffa,Bahrain,Suburban,M,Single,Bachelor,Unemployed,0.00,23-Jan-11,"6,462.22",Basic,65.00,2,Corporate Auto,Corporate L2,41,17,Call Center,No,Offer4,0,312.00,Four-Door Car,Medsize
PN18863,Riffa,Bahrain,Suburban,M,Divorced,College,Employed,"21,277.00",11-Jan-11,"5,109.50",Basic,66.00,9,Corporate Auto,Corporate L3,42,1,Web,No,Offer2,0,316.80,Four-Door Car,Medsize
BK76340,Riffa,Bahrain,Suburban,M,Single,High School or Below,Disabled,"16,924.00",7-Feb-11,"8,278.72",Extended,226.00,1,Personal Auto,Personal L2,69,23,Branch,No,Offer1,0,"1,084.80",Luxury SUV,Medsize
QZ83992,Riffa,Bahrain,Suburban,M,Married,College,Medical Leave,"10,540.00",24-Feb-11,"8,682.23",Basic,115.00,3,Corporate Auto,Corporate L1,76,33,Agent,No,Offer1,0,552.00,SUV,Medsize
WE23159,Jaww,Bahrain,Suburban,M,Single,High School or Below,Unemployed,0.00,22-Feb-11,"9,415.90",Extended,133.00,3,Special Auto,Special L2,58,4,Agent,No,Offer2,0,"1,361.99",Sports Car,Small
GA86186,Jaww,Bahrain,Urban,M,Divorced,College,Employed,"62,873.00",5-Jan-11,"3,230.58",Extended,81.00,1,Special Auto,Special L3,41,0,Call Center,Yes,Offer2,0,207.75,Four-Door Car,Medsize
ZM24497,Riffa,Bahrain,Suburban,M,Married,High School or Below,Employed,"98,623.00",3-Feb-11,"17,019.19",Extended,211.00,9,Personal Auto,Personal L3,69,17,Web,No,Offer4,0,"1,012.80",Luxury SUV,Large
EY97047,Jaww,Bahrain,Urban,M,Single,College,Employed,"37,876.00",20-Feb-11,"2,647.52",Basic,69.00,1,Corporate Auto,Corporate L2,15,13,Agent,Yes,Offer2,0,300.06,Four-Door Car,Medsize
NW14895,Saar,Bahrain,Suburban,M,Divorced,Bachelor,Employed,"77,469.00",2-Jan-11,"12,883.12",Basic,109.00,2,Personal Auto,Personal L2,98,2,Agent,No,Offer1,1,757.17,SUV,Small
KS42294,Riffa,Bahrain,Rural,F,Married,College,Employed,"30,535.00",14-Jan-11,"20,930.05",Basic,66.00,2,Personal Auto,Personal L3,18,22,Call Center,No,Offer2,0,94.14,Four-Door Car,Small
DQ50258,Riffa,Bahrain,Suburban,M,Single,College,Unemployed,0.00,7-Feb-11,"4,814.35",Basic,67.00,4,Personal Auto,Personal L3,4,17,Agent,No,Offer2,0,482.40,Four-Door Car,Medsize
XK10881,Jaww,Bahrain,Rural,M,Married,Bachelor,Employed,"39,310.00",10-Feb-11,"4,836.89",Basic,61.00,3,Personal Auto,Personal L3,89,5,Agent,No,Offer1,0,93.18,Four-Door Car,Medsize
LC20778,Sitra,Bahrain,Suburban,F,Single,Master,Medical Leave,"27,229.00",27-Feb-11,"18,745.40",Extended,99.00,2,Personal Auto,Personal L2,9,20,Agent,No,Offer3,0,475.20,Four-Door Car,Small
LH87004,Manama,Bahrain,Suburban,M,Divorced,College,Employed,"41,418.00",5-Jan-11,"17,367.53",Basic,112.00,2,Personal Auto,Personal L3,80,17,Branch,No,Offer3,0,537.60,SUV,Small
SZ17657,Jaww,Bahrain,Rural,F,Married,College,Employed,"67,840.00",18-Jan-11,"9,012.92",Basic,112.00,5,Personal Auto,Personal L3,56,34,Web,No,Offer2,0,83.24,SUV,Small
RI44399,Riffa,Bahrain,Suburban,F,Single,Bachelor,Unemployed,0.00,28-Jan-11,"5,871.61",Extended,80.00,7,Corporate Auto,Corporate L3,20,24,Call Center,No,Offer1,0,871.06,Four-Door Car,Medsize
RF73080,Jaww,Bahrain,Suburban,M,Married,College,Retired,"23,091.00",25-Jan-11,"5,926.73",Extended,96.00,5,Personal Auto,Personal L3,90,28,Agent,Yes,Offer1,5,460.80,Four-Door Car,Medsize
QA69109,Saar,Bahrain,Urban,F,Married,Master,Employed,"69,468.00",16-Feb-11,"5,453.71",Basic,67.00,3,Personal Auto,Personal L3,3,2,Call Center,No,Offer2,0,302.73,Four-Door Car,Medsize
FK85203,Riffa,Bahrain,Suburban,M,Married,High School or Below,Employed,"74,143.00",7-Jan-11,"9,106.87",Basic,114.00,6,Personal Auto,Personal L3,61,1,Branch,No,Offer1,0,547.20,SUV,Medsize
ET44462,Saar,Bahrain,Suburban,M,Married,High School or Below,Employed,"65,165.00",12-Feb-11,"5,013.14",Extended,126.00,1,Personal Auto,Personal L1,18,14,Web,No,Offer2,1,604.80,SUV,Medsize
SK27185,Riffa,Bahrain,Rural,F,Married,College,Employed,"50,537.00",16-Jan-11,"6,672.06",Premium,165.00,1,Personal Auto,Personal L3,35,10,Branch,No,Offer1,0,60.01,SUV,Medsize
JW87443,Jaww,Bahrain,Suburban,F,Married,College,Employed,"72,608.00",9-Jan-11,"6,521.37",Extended,82.00,8,Personal Auto,Personal L3,19,26,Agent,Yes,Offer2,3,393.60,Four-Door Car,Medsize
OM37610,Sitra,Bahrain,Suburban,F,Married,High School or Below,Employed,"26,312.00",20-Jan-11,"13,024.22",Premium,110.00,2,Personal Auto,Personal L3,19,29,Web,No,Offer1,1,565.84,Four-Door Car,Medsize
TJ58873,Jaww,Bahrain,Urban,M,Married,High School or Below,Employed,"56,900.00",14-Jan-11,"2,748.80",Basic,68.00,1,Personal Auto,Personal L3,34,11,Agent,No,Offer3,0,304.12,Four-Door Car,Medsize
WE97690,Jaww,Bahrain,Urban,F,Married,Bachelor,Employed,"60,707.00",16-Feb-11,"2,803.60",Basic,70.00,1,Corporate Auto,Corporate L2,24,2,Web,No,Offer2,0,327.06,Four-Door Car,Medsize
HH99354,Jaww,Bahrain,Urban,M,Married,Bachelor,Employed,"67,276.00",24-Jan-11,"7,231.00",Basic,61.00,2,Personal Auto,Personal L2,74,7,Call Center,No,Offer2,0,181.80,Two-Door Car,Medsize
UN90060,Jaww,Bahrain,Rural,F,Married,High School or Below,Employed,"30,865.00",19-Jan-11,"8,329.29",Basic,104.00,7,Personal Auto,Personal L3,31,33,Web,No,Offer1,0,21.26,SUV,Medsize
BR76202,Riffa,Bahrain,Suburban,F,Divorced,Master,Employed,"79,487.00",16-Jan-11,"4,626.80",Basic,114.00,1,Personal Auto,Personal L2,87,20,Branch,Yes,Offer2,0,547.20,SUV,Medsize
MO48960,Riffa,Bahrain,Suburban,F,Married,Doctor,Unemployed,0.00,13-Jan-11,"6,265.34",Extended,84.00,4,Personal Auto,Personal L2,25,18,Agent,Yes,Offer1,1,481.03,Four-Door Car,Medsize
QG50480,Jaww,Bahrain,Rural,M,Married,College,Unemployed,0.00,19-Jan-11,"4,504.16",Basic,62.00,3,Personal Auto,Personal L3,75,18,Agent,No,Offer1,0,135.85,Two-Door Car,Medsize
RE73564,Jaww,Bahrain,Urban,F,Married,Bachelor,Employed,"41,098.00",14-Feb-11,"11,533.48",Extended,96.00,2,Personal Auto,Personal L1,15,3,Branch,No,Offer1,0,250.06,Two-Door Car,Medsize
EN32990,Saar,Bahrain,Urban,F,Single,College,Employed,"89,158.00",4-Jan-11,"5,350.00",Basic,67.00,6,Personal Auto,Personal L2,71,34,Branch,No,Offer1,0,272.20,Four-Door Car,Medsize
OO97388,Jaww,Bahrain,Suburban,F,Married,Master,Employed,"99,612.00",22-Jan-11,"2,855.69",Basic,70.00,1,Personal Auto,Personal L1,20,14,Agent,No,Offer2,0,336.00,Two-Door Car,Small
JN66901,Sitra,Bahrain,Suburban,M,Single,High School or Below,Unemployed,0.00,8-Feb-11,"6,601.61",Basic,194.00,1,Corporate Auto,Corporate L1,79,22,Web,No,Offer4,0,"2,306.51",Luxury SUV,Medsize
UI64573,Jaww,Bahrain,Rural,F,Married,High School or Below,Employed,"94,885.00",23-Jan-11,"3,470.18",Extended,86.00,1,Personal Auto,Personal L1,10,18,Web,No,Offer2,3,170.53,Four-Door Car,Medsize
HJ64867,Saar,Bahrain,Rural,F,Divorced,College,Employed,"78,352.00",5-Feb-11,"5,895.11",Basic,74.00,7,Personal Auto,Personal L2,3,33,Web,No,Offer4,0,152.37,Two-Door Car,Medsize
MT35297,Jaww,Bahrain,Suburban,F,Married,High School or Below,Employed,"43,460.00",11-Feb-11,"5,065.94",Basic,63.00,3,Personal Auto,Personal L2,18,4,Branch,No,Offer3,0,302.40,Four-Door Car,Small
VB69838,Jaww,Bahrain,Suburban,F,Divorced,High School or Below,Employed,"46,587.00",31-Jan-11,"41,787.90",Premium,119.00,2,Personal Auto,Personal L3,74,34,Call Center,Yes,Offer1,2,571.20,Four-Door Car,Medsize
JR34589,Sitra,Bahrain,Rural,F,Married,High School or Below,Employed,"21,236.00",10-Feb-11,"4,882.29",Extended,123.00,1,Personal Auto,Personal L2,12,3,Call Center,No,Offer2,0,131.26,SUV,Medsize
EI85578,Riffa,Bahrain,Rural,F,Married,Bachelor,Unemployed,0.00,6-Jan-11,"3,837.62",Basic,106.00,1,Personal Auto,Personal L3,30,15,Agent,No,Offer3,0,117.23,SUV,Medsize
DH85144,Jaww,Bahrain,Suburban,M,Single,College,Unemployed,0.00,12-Jan-11,"2,154.07",Basic,65.00,1,Personal Auto,Personal L3,52,11,Branch,No,Offer2,0,312.00,Four-Door Car,Medsize
HC31007,Riffa,Bahrain,Suburban,M,Married,High School or Below,Unemployed,0.00,5-Jan-11,"5,049.12",Basic,68.00,7,Personal Auto,Personal L2,65,35,Agent,No,Offer1,0,457.17,Four-Door Car,Medsize
MT58123,Riffa,Bahrain,Suburban,M,Married,College,Employed,"28,432.00",21-Jan-11,"13,869.93",Basic,118.00,2,Corporate Auto,Corporate L2,59,1,Branch,Yes,Offer2,0,612.30,SUV,Small
GQ78238,Jaww,Bahrain,Suburban,M,Married,High School or Below,Employed,"65,167.00",13-Feb-11,"5,213.37",Extended,131.00,1,Personal Auto,Personal L2,85,22,Call Center,No,Offer2,0,628.80,SUV,Medsize
UO44449,Manama,Bahrain,Urban,F,Married,College,Employed,"33,700.00",26-Jan-11,"4,911.12",Basic,62.00,3,Corporate Auto,Corporate L3,72,26,Agent,No,Offer1,0,274.11,Four-Door Car,Medsize
VK98618,Saar,Bahrain,Suburban,F,Single,College,Unemployed,0.00,13-Feb-11,"7,751.86",Basic,105.00,7,Personal Auto,Personal L3,21,14,Agent,No,Offer2,0,756.00,SUV,Large
BG30513,Riffa,Bahrain,Suburban,F,Single,College,Retired,"13,663.00",1-Feb-11,"25,464.82",Extended,97.00,2,Personal Auto,Personal L2,66,1,Branch,Yes,Offer1,0,465.60,Four-Door Car,Small
KD20203,Jaww,Bahrain,Suburban,M,Married,College,Unemployed,0.00,18-Jan-11,"9,472.96",Extended,131.00,9,Corporate Auto,Corporate L2,49,4,Agent,No,Offer4,0,628.80,SUV,Small
HR26088,Saar,Bahrain,Suburban,F,Married,College,Unemployed,0.00,17-Jan-11,"5,926.96",Extended,84.00,4,Personal Auto,Personal L2,26,19,Branch,No,Offer1,2,403.20,Four-Door Car,Medsize
XD72019,Jaww,Bahrain,Suburban,F,Single,Bachelor,Unemployed,0.00,19-Feb-11,"8,470.04",Extended,82.00,2,Personal Auto,Personal L2,13,1,Web,No,Offer2,0,479.31,Four-Door Car,Large
XD82117,Saar,Bahrain,Urban,F,Married,College,Employed,"65,933.00",18-Jan-11,"8,675.99",Basic,108.00,5,Personal Auto,Personal L2,16,23,Call Center,No,Offer3,0,379.95,SUV,Medsize
CT47738,Jaww,Bahrain,Suburban,F,Divorced,College,Unemployed,0.00,10-Jan-11,"18,205.67",Extended,128.00,2,Corporate Auto,Corporate L3,57,11,Branch,No,Offer1,0,614.40,Sports Car,Medsize
NY30370,Manama,Bahrain,Suburban,M,Married,High School or Below,Employed,"28,663.00",17-Jan-11,"2,618.33",Basic,66.00,1,Corporate Auto,Corporate L3,34,23,Call Center,No,Offer4,0,430.60,Two-Door Car,Medsize
EH69733,Saar,Bahrain,Urban,M,Married,Bachelor,Employed,"78,092.00",27-Jan-11,"3,349.64",Extended,84.00,1,Corporate Auto,Corporate L2,13,34,Branch,No,Offer2,0,344.02,Four-Door Car,Medsize
QV89210,Sitra,Bahrain,Suburban,F,Divorced,High School or Below,Employed,"57,693.00",7-Feb-11,"5,979.72",Extended,76.00,3,Corporate Auto,Corporate L3,56,16,Agent,Yes,Offer2,0,547.20,Four-Door Car,Medsize
QK90365,Jaww,Bahrain,Suburban,F,Married,Master,Retired,"19,614.00",17-Feb-11,"16,301.97",Extended,85.00,2,Personal Auto,Personal L3,32,21,Agent,Yes,Offer2,0,574.02,Two-Door Car,Medsize
UR67446,Riffa,Bahrain,Suburban,F,Married,High School or Below,Employed,"23,235.00",21-Feb-11,"7,882.99",Extended,99.00,4,Personal Auto,Personal L3,71,28,Call Center,No,Offer2,0,587.66,Four-Door Car,Medsize
FJ76376,Riffa,Bahrain,Urban,M,Married,Bachelor,Employed,"79,528.00",20-Jan-11,"7,748.81",Basic,64.00,2,Personal Auto,Personal L2,39,2,Agent,No,Offer2,0,175.43,Two-Door Car,Medsize
ZI85739,Riffa,Bahrain,Rural,F,Married,Master,Unemployed,0.00,25-Feb-11,"15,860.04",Extended,136.00,2,Personal Auto,Personal L1,41,10,Branch,No,Offer1,0,46.10,SUV,Small
AM72411,Jaww,Bahrain,Suburban,M,Divorced,High School or Below,Medical Leave,"23,253.00",21-Feb-11,"2,279.70",Basic,61.00,1,Personal Auto,Personal L1,49,20,Branch,No,Offer2,0,292.80,Two-Door Car,Medsize
IC77855,Riffa,Bahrain,Urban,M,Married,College,Employed,"40,571.00",16-Feb-11,"15,272.80",Basic,100.00,2,Personal Auto,Personal L1,56,19,Branch,No,Offer4,2,361.79,SUV,Medsize
ZM70632,Riffa,Bahrain,Urban,F,Married,Bachelor,Employed,"60,668.00",19-Jan-11,"5,498.75",Extended,138.00,1,Personal Auto,Personal L3,92,18,Branch,No,Offer3,0,553.70,SUV,Medsize
JM59803,Riffa,Bahrain,Urban,M,Divorced,Doctor,Employed,"61,776.00",23-Jan-11,"5,743.40",Basic,73.00,6,Personal Auto,Personal L2,61,9,Agent,No,Offer3,3,343.28,Two-Door Car,Medsize
KG84303,Riffa,Bahrain,Suburban,M,Married,Master,Employed,"38,820.00",29-Jan-11,"3,942.92",Extended,99.00,1,Personal Auto,Personal L3,59,29,Call Center,No,Offer2,0,547.62,Four-Door Car,Small
OJ37666,Riffa,Bahrain,Suburban,F,Married,Bachelor,Employed,"47,285.00",3-Feb-11,"2,503.60",Basic,63.00,1,Personal Auto,Personal L3,3,7,Call Center,No,Offer4,0,302.40,Four-Door Car,Medsize
VV49688,Jaww,Bahrain,Suburban,M,Single,High School or Below,Unemployed,0.00,31-Jan-11,"4,558.59",Basic,62.00,8,Corporate Auto,Corporate L2,21,13,Call Center,No,Offer2,0,446.40,Four-Door Car,Medsize
KH55886,Jaww,Bahrain,Rural,M,Married,Bachelor,Employed,"78,310.00",5-Feb-11,"67,907.27",Premium,192.00,2,Personal Auto,Personal L1,18,34,Agent,No,Offer1,1,151.71,Sports Car,Medsize
QZ70160,Sitra,Bahrain,Suburban,F,Married,College,Medical Leave,"26,222.00",18-Jan-11,"2,396.67",Basic,62.00,1,Personal Auto,Personal L2,18,23,Branch,No,Offer1,0,297.60,Four-Door Car,Medsize
FU51754,Saar,Bahrain,Suburban,M,Single,High School or Below,Unemployed,0.00,1-Jan-11,"5,568.95",Extended,79.00,7,Personal Auto,Personal L2,53,21,Agent,Yes,Offer1,1,407.44,Two-Door Car,Medsize
KY48450,Jaww,Bahrain,Rural,F,Married,College,Employed,"83,926.00",9-Jan-11,"7,334.52",Basic,181.00,1,Personal Auto,Personal L1,88,31,Agent,No,Offer3,0,124.45,Luxury Car,Medsize
ZG18090,Riffa,Bahrain,Suburban,M,Married,Master,Employed,"24,124.00",19-Feb-11,"7,150.11",Extended,91.00,3,Corporate Auto,Corporate L1,52,24,Agent,No,Offer3,0,436.80,Four-Door Car,Medsize
UI99151,Sitra,Bahrain,Suburban,M,Married,High School or Below,Medical Leave,"28,879.00",24-Jan-11,"12,023.75",Basic,106.00,2,Personal Auto,Personal L3,9,6,Web,No,Offer2,0,763.20,Sports Car,Medsize
VB59276,Jaww,Bahrain,Suburban,M,Married,Bachelor,Unemployed,0.00,30-Jan-11,"4,018.88",Basic,112.00,1,Corporate Auto,Corporate L2,27,26,Web,No,Offer3,0,544.25,SUV,Medsize
CJ64468,Jaww,Bahrain,Suburban,F,Single,College,Medical Leave,"12,964.00",1-Feb-11,"4,770.55",Basic,65.00,4,Personal Auto,Personal L2,37,2,Web,Yes,Offer1,0,362.77,Two-Door Car,Medsize
GM61951,Sitra,Bahrain,Suburban,F,Single,High School or Below,Unemployed,0.00,26-Feb-11,"29,297.33",Basic,115.00,2,Personal Auto,Personal L3,65,22,Agent,No,Offer2,0,"1,251.04",SUV,Small
BO15959,Manama,Bahrain,Suburban,F,Married,College,Employed,"88,105.00",16-Feb-11,"27,929.96",Extended,86.00,2,Personal Auto,Personal L3,26,5,Agent,No,Offer1,0,412.80,Four-Door Car,Medsize
ZK50586,Jaww,Bahrain,Urban,F,Married,College,Employed,"66,524.00",9-Feb-11,"2,899.92",Basic,74.00,1,Personal Auto,Personal L3,8,15,Agent,No,Offer4,4,238.52,Two-Door Car,Medsize
DM22923,Jaww,Bahrain,Suburban,M,Single,Bachelor,Disabled,"27,398.00",22-Feb-11,"2,331.33",Basic,68.00,1,Personal Auto,Personal L3,39,4,Branch,No,Offer2,1,326.40,Four-Door Car,Medsize
DQ58142,Saar,Bahrain,Suburban,M,Married,High School or Below,Employed,"37,759.00",8-Jan-11,"8,561.56",Basic,108.00,5,Corporate Auto,Corporate L3,51,9,Web,No,Offer4,0,518.40,SUV,Medsize
YW47108,Riffa,Bahrain,Suburban,M,Married,College,Employed,"45,743.00",19-Feb-11,"11,280.73",Extended,96.00,2,Personal Auto,Personal L3,81,15,Agent,No,Offer1,0,673.78,Four-Door Car,Medsize
DS62172,Jaww,Bahrain,Suburban,F,Divorced,Bachelor,Employed,"54,183.00",11-Feb-11,"2,764.02",Basic,70.00,1,Personal Auto,Personal L3,91,1,Web,No,Offer1,0,336.00,Four-Door Car,Large
VL58402,Manama,Bahrain,Suburban,M,Married,College,Employed,"46,900.00",9-Feb-11,"2,580.85",Basic,66.00,1,Personal Auto,Personal L2,59,13,Web,Yes,Offer2,0,316.80,Four-Door Car,Medsize
YV82597,Sitra,Bahrain,Rural,F,Married,Doctor,Employed,"59,803.00",30-Jan-11,"10,856.01",Extended,90.00,2,Corporate Auto,Corporate L2,0,21,Agent,No,Offer2,0,22.76,Two-Door Car,Medsize
FN33339,Jaww,Bahrain,Suburban,F,Married,High School or Below,Employed,"53,787.00",8-Feb-11,"4,150.84",Premium,104.00,1,Corporate Auto,Corporate L2,77,20,Agent,No,Offer1,0,666.09,Four-Door Car,Medsize
UZ97486,Riffa,Bahrain,Suburban,M,Divorced,Bachelor,Employed,"35,095.00",17-Jan-11,"16,979.80",Basic,73.00,2,Corporate Auto,Corporate L2,56,25,Call Center,Yes,Offer2,0,525.60,Two-Door Car,Small
LL92275,Riffa,Bahrain,Urban,F,Married,College,Unemployed,0.00,22-Jan-11,"5,028.74",Basic,67.00,5,Personal Auto,Personal L3,60,21,Web,No,Offer4,0,216.20,Four-Door Car,Medsize
FB95288,Riffa,Bahrain,Suburban,M,Married,High School or Below,Unemployed,0.00,17-Jan-11,"64,618.76",Extended,217.00,2,Personal Auto,Personal L3,40,14,Branch,No,Offer1,1,"1,562.40",Luxury Car,Small
NB30472,Saar,Bahrain,Suburban,F,Married,College,Employed,"30,845.00",24-Jan-11,"41,103.24",Premium,116.00,2,Personal Auto,Personal L2,89,3,Branch,No,Offer1,1,556.80,Four-Door Car,Medsize
RX66745,Manama,Bahrain,Suburban,M,Married,Bachelor,Retired,"23,665.00",25-Jan-11,"22,658.54",Basic,67.00,2,Corporate Auto,Corporate L3,50,19,Branch,Yes,Offer1,0,404.82,Four-Door Car,Medsize
II97469,Riffa,Bahrain,Rural,M,Divorced,High School or Below,Employed,"92,107.00",24-Jan-11,"7,013.44",Extended,88.00,5,Personal Auto,Personal L3,38,7,Agent,No,Offer2,0,16.37,Four-Door Car,Medsize
VF17463,Jaww,Bahrain,Urban,M,Married,College,Employed,"62,464.00",7-Feb-11,"8,658.86",Basic,109.00,4,Personal Auto,Personal L3,45,23,Agent,Yes,Offer2,0,400.18,Sports Car,Medsize
GW77328,Jaww,Bahrain,Rural,M,Married,Doctor,Employed,"69,991.00",3-Feb-11,"5,214.34",Basic,65.00,7,Personal Auto,Personal L3,44,27,Call Center,No,Offer2,0,4.62,Four-Door Car,Medsize
CF44171,Riffa,Bahrain,Suburban,F,Single,Bachelor,Retired,"23,904.00",27-Feb-11,"4,334.06",Extended,123.00,1,Personal Auto,Personal L3,67,1,Agent,Yes,Offer1,3,590.40,SUV,Medsize
ZN65873,Riffa,Bahrain,Suburban,F,Married,High School or Below,Unemployed,0.00,24-Feb-11,"3,731.50",Extended,96.00,1,Corporate Auto,Corporate L3,34,31,Agent,Yes,Offer1,0,460.80,Four-Door Car,Large
EO75698,Jaww,Bahrain,Rural,F,Married,Bachelor,Employed,"83,894.00",9-Jan-11,"22,242.52",Premium,110.00,2,Personal Auto,Personal L1,46,6,Agent,No,Offer2,0,82.02,Four-Door Car,Medsize
GB94407,Riffa,Bahrain,Suburban,M,Married,College,Employed,"88,340.00",1-Jan-11,"12,280.77",Premium,102.00,2,Corporate Auto,Corporate L2,1,16,Branch,Yes,Offer1,0,489.60,Two-Door Car,Medsize
KM63956,Riffa,Bahrain,Suburban,M,Single,Master,Unemployed,0.00,31-Jan-11,"13,024.13",Extended,125.00,2,Corporate Auto,Corporate L2,61,6,Agent,Yes,Offer1,0,900.00,SUV,Small
LM79795,Jaww,Bahrain,Suburban,M,Divorced,High School or Below,Employed,"39,602.00",20-Feb-11,"7,488.79",Basic,64.00,2,Personal Auto,Personal L1,59,15,Agent,No,Offer3,0,307.20,Two-Door Car,Small
XT35473,Saar,Bahrain,Suburban,M,Divorced,Bachelor,Retired,"25,905.00",15-Jan-11,"2,300.69",Basic,63.00,1,Personal Auto,Personal L3,12,21,Agent,Yes,Offer1,0,302.40,Four-Door Car,Large
LO90163,Sitra,Bahrain,Rural,F,Married,Bachelor,Employed,"24,626.00",23-Jan-11,"30,081.37",Basic,108.00,2,Personal Auto,Personal L3,3,19,Call Center,No,Offer1,0,225.97,SUV,Medsize
LU65596,Riffa,Bahrain,Rural,F,Married,College,Employed,"59,732.00",20-Jan-11,"3,745.37",Extended,94.00,1,Corporate Auto,Corporate L2,54,0,Branch,No,Offer4,0,135.63,Four-Door Car,Medsize
SV94314,Saar,Bahrain,Suburban,M,Married,Bachelor,Employed,"36,898.00",9-Feb-11,"13,246.57",Premium,169.00,3,Personal Auto,Personal L3,36,14,Branch,No,Offer3,1,811.20,SUV,Medsize
RW86245,Saar,Bahrain,Rural,M,Married,High School or Below,Employed,"92,864.00",6-Feb-11,"5,008.28",Extended,123.00,1,Personal Auto,Personal L3,60,13,Agent,No,Offer2,0,96.34,SUV,Medsize
JG41490,Saar,Bahrain,Suburban,F,Married,Bachelor,Unemployed,0.00,10-Jan-11,"2,396.22",Basic,66.00,1,Corporate Auto,Corporate L3,71,6,Call Center,Yes,Offer2,2,433.16,Four-Door Car,Large
FO63400,Riffa,Bahrain,Rural,F,Divorced,College,Employed,"93,752.00",4-Jan-11,"5,146.90",Basic,64.00,3,Corporate Auto,Corporate L1,24,34,Call Center,No,Offer4,0,154.71,Four-Door Car,Large
FE84109,Manama,Bahrain,Rural,M,Divorced,Bachelor,Disabled,"21,156.00",21-Jan-11,"6,540.20",Extended,89.00,8,Personal Auto,Personal L2,32,2,Web,No,Offer1,0,111.84,Two-Door Car,Medsize
KG21285,Saar,Bahrain,Rural,M,Divorced,College,Employed,"67,206.00",24-Jan-11,"7,159.81",Extended,90.00,9,Personal Auto,Personal L1,69,9,Web,No,Offer1,0,76.29,Four-Door Car,Medsize
TQ33359,Riffa,Bahrain,Rural,M,Married,High School or Below,Employed,"85,654.00",11-Feb-11,"6,087.30",Extended,76.00,3,Personal Auto,Personal L3,46,8,Agent,No,Offer2,0,46.20,Four-Door Car,Large
ZG59671,Jaww,Bahrain,Rural,M,Divorced,College,Employed,"59,325.00",14-Jan-11,"9,772.74",Extended,83.00,2,Personal Auto,Personal L2,76,20,Branch,No,Offer1,0,81.60,Four-Door Car,Medsize
AY19539,Riffa,Bahrain,Suburban,M,Single,College,Retired,"13,528.00",23-Feb-11,"6,005.85",Extended,86.00,3,Personal Auto,Personal L3,35,21,Agent,Yes,Offer1,0,412.80,Four-Door Car,Medsize
